Product_Title,Price,Shop,Category_Id
GIGABYTE GeForce RTX 2060 SUPER WINDFORCE OC 8G Graphics Card,42500 ,TECHLAND,1
Colorful GeForce RTX 2060 6G V2-V Graphics Card,30500 ,TECHLAND,1
SAPPHIRE NITRO Plus RX 5700 XT 8G GDDR6 Gaming Graphics Card,46000 ,TECHLAND,1
MSI AMD RADEON RX 5700 MECH OC GAMING GRAPHICS CARD,38500 ,TECHLAND,1
Asus Dual Geforce Rtx 2060S 8g Evo Graphics Card,44500 ,TECHLAND,1
Asus Turbo Geforce Rtx 2070s 8g Evo Graphics Card,59800 ,TECHLAND,1
ZOTAC GAMING GEFORCE RTX2070 SUPER 8GB GDDR6 GRAPHICS CARD,53300,STARTECH,1
GALAX GEFORCE RTX 2080 SUPER EX (1-CLICK OC) 8GB GDDR6 GRAPHICS CARD,76500,STARTECH,1
GIGABYTE GEFORCE RTX 2070 SUPER WINDFORCE OC 3X 8GB GRAPHICS CARD,53500,STARTECH,1
SAPPHIRE NITRO+ RX 590 8GB GDDR5 GRAPHICS CARD,22800,STARTECH,1
ZOTAC GAMING GEFORCE RTX2070 SUPER AMP 8GB GDDR6 GRAPHICS CARD,55000,STARTECH,1
GIGABYTE AORUS GEFORCE RTX 2070 8G GDDR6 GRAPHICS CARD,61000,STARTECH,1
ZOTAC GAMING GEFORCE RTX 2080 SUPER 8GB GDDR6 GRAPHICS CARD,74000,STARTECH,1
GIGABYTE AORUS GEFORCE RTX 2070 XTREME 8GB GDDR6 GRAPHICS CARD,63000,STARTECH,1
GIGABYTE GEFORCE RTX 2080 WINDFORCE OC 8G GDDR6 GRAPHICS CARD,78000,STARTECH,1
ZOTAC GAMING GEFORCE GTX 1650 OC 4GB GDDR5 GRAPHICS CARD,15000,STARTECH,1
GIGABYTE AORUS GEFORCE RTX 2080 SUPER 8GB GRAPHICS CARD,82500,STARTECH,1
ZOTAC GEFORCE GTX 1050 TI LOW PROFILE 4GB GDDR5 GRAPHICS CARD,15700,STARTECH,1
ZOTAC GEFORCE GTX 1050 TI OC EDITION 4GB GDDR5 GRAPHICS CARD,16800,STARTECH,1
MSI GEFORCE GTX 1650 VENTUS XS 4G OC GRAPHICS CARD,16500,STARTECH,1
ZOTAC GAMING GEFORCE GTX 1660 6GB GDDR5 GRAPHICS CARD,20300,STARTECH,1
ZOTAC GAMING GEFORCE GTX 1660 SUPER 6GB GDDR6 TWIN FAN GRAPHICS CARD,0,STARTECH,1
ZOTAC GAMING GEFORCE GTX 1660 SUPER AMP 6GB GDDR6 GRAPHICS CARD,0,STARTECH,1
ZOTAC GAMING GEFORCE GTX 1660 AMP 6GB GDDR5 GRAPHICS CARD,22500,STARTECH,1
ZOTAC GAMING GEFORCE RTX 2060 AMP 6GB GDDR6 GRAPHICS CARD,31500,STARTECH,1
ZOTAC GAMING GEFORCE RTX 2060 6GB GDDR6 TWIN FAN GRAPHICS CARD,33500,STARTECH,1
ZOTAC GAMING GEFORCE RTX2070 SUPER AMP EXTREME 8GB GDDR6 GRAPHICS CARD,57000,STARTECH,1
GIGABYTE GEFORCE GTX 1660 OC 6GB DDR5 GRAPHICS CARD, 23000,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE GTX 1660 AMP 6GB GDDR5 GRAPHICS CARD, 24000,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE GTX 1660 AMP 6GB GDDR5 GRAPHICS CARD, 24400,COMPUTER VILLAGE,1
ASUS DUAL-RX580-O8G RADEON RX580 PCI-O 8GB 128BIT GDDR5 GRAPHICS CARD, 24500,COMPUTER VILLAGE,1
GIGABYTE GEFORCE GTX 1660 GAMING 6GB DDR5 GRAPHICS CARD, 25500,COMPUTER VILLAGE,1
MSI GEFORCE GTX 1660 VENTUS XS 6G OC 6GB GDDR5 GRAPHICS CARD, 24800,COMPUTER VILLAGE,1
ASUS TUF GAMING GEFORCE GTX 1660 OC EDITION 6GB GDDR5 TUF-GTX1660-O6G-GAMING GRAPHICS CARD, 26450,COMPUTER VILLAGE,1
ASUS ROG STRIX RADEON RX580 O8G GAMING OC EDITION GDDR5 GRAPHICS CARD, 27000,COMPUTER VILLAGE,1
MSI GEFORCE GTX 1660 GAMING X 6G 6GB GDDR5 GRAPHICS CARD, 27500,COMPUTER VILLAGE,1
GIGABYTE GEFORCE GTX 1660 GAMING OC 6GB GDDR5 GRAPHICS CARD, 29000,COMPUTER VILLAGE,1
GIGABYTE AMD RADEON RX570 AORUS 4GB DDR5 GRAPHICS CARD, 28800,COMPUTER VILLAGE,1
GIGABYTE GEFORCE GTX 1660 TI OC 6GB DDR6 GRAPHICS CARD, 29500,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE GTX 1660 TI 6GB GDDR6 GRAPHICS CARD, 28900,COMPUTER VILLAGE,1
MSI GEFORCE GTX 1660 TI VENTUS XS 6G OC 6GB GDDR6 GRAPHICS CARD, 29800,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE GTX 1660 TI AMP 6GB GDDR6 GRAPHICS CARD, 29900,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE GTX 1660 TI AMP 6GB GDDR6 GRAPHICS CARD, 30000,COMPUTER VILLAGE,1
GIGABYTE GEFORCE GTX 1660 TI WINDFORCE OC 6GB DDR6 GRAPHICS CARD, 30500,COMPUTER VILLAGE,1
GIGABYTE GEFORCE GTX 1660 TI GAMING OC 6GB DDR6 GRAPHICS CARD, 31500,COMPUTER VILLAGE,1
GIGABYTE AORUS RADEON RX 580 8G 8GB GDDR5 GRAPHICS CARD, 34000,COMPUTER VILLAGE,1
MSI GEFORCE GTX 1660 TI GAMING X 6G 6GB GDDR6 GRAPHICS CARD, 33400,COMPUTER VILLAGE,1
MSI GEFORCE GTX 1650 GAMING X 4G GRAPHICS CARD,18200,STARTECH,1
ASUS ROG STRIX RX570 OC EDITION 4GB GDDR5 GRAPHICS CARD,21800,STARTECH,1
MSI GEFORCE GTX 1660 VENTUS XS 6G OC GDDR5 GRAPHICS CARD,23500,STARTECH,1
MSI GEFORCE GTX 1660 GAMING X 6G GRAPHICS CARD,25800,STARTECH,1
MSI GEFORCE GTX 1660 TI VENTUS XS 6G OC GRAPHICS CARD,28200,STARTECH,1
MSI GEFORCE GTX 1660 TI GAMING X 6G GRAPHICS CARD,31300,STARTECH,1
MSI GEFORCE RTX 2060 VENTUS XS 6G OC GRAPHICS CARD,37800,STARTECH,1
ASUS TURBO GEFORCE RTX 2060 6GB GDDR6 GRAPHICS CARD,41800,STARTECH,1
MSI GEFORCE RTX 2070 VENTUS 8G GRAPHICS CARD,55900,STARTECH,1
ASUS RADEON VII 16GB DP HDMI AMD GRAPHICS CARD,71500,STARTECH,1
MSI GEFORCE RTX 2080 VENTUS 8G V2 GRAPHICS CARD,77500,STARTECH,1
ASROCK PHANTOM GAMING RADEON RX560 4GB GDDR5 GRAPHICS CARD,14000,STARTECH,1
ASROCK PHANTOM GAMING X RADEON RX590 8G OC GRAPHICS CARD,23500,STARTECH,1
ASROCK PHANTOM GAMING X RADEON RX580 8G OC GRAPHICS CARD,32000,STARTECH,1
ASUS DUAL GEFORCE RTX 2060 OC EDITION 6GB GDDR6 GRAPHICS CARD,46900,STARTECH,1
ASUS ROG STRIX GEFORCE RTX 2060 OC EDITION 6GB GDDR6 GRAPHICS CARD,42500,STARTECH,1
ASUS ROG STRIX GEFORCE RTX 2070 OC EDITION 8GB GDDR6 GRAPHICS,70300,STARTECH,1
MSI RADEON RX 570 ARMOR 4G OC GDDR5 GRAPHICS CARD,12900,STARTECH,1
ASUS ROG STRIX RADEON RX 590 8GB GDDR5 GRAPHICS CARD,30000,STARTECH,1
MSI RADEON RX 570 ARMOR 8G OC GDDR5 GRAPHICS CARD,15800,STARTECH,1
GIGABYTE RADEON RX 570 GAMING 8G MI GDDR5 GRAPHICS CARD,13900,STARTECH,1
Asus Rog Strix Geforce Rtx 2060s 8g Gaming Graphics Card,50000 ,TECHLAND,1
Asus Rog Strix Geforce Rtx 2080s O8g Gaming Graphics Card,92500 ,TECHLAND,1
Msi Geforce Rtx 2060 Super Ventus Oc Graphics Card,47000 ,TECHLAND,1
Asus Tuf3 Geforce Gtx 1660 6g Gaming Graphics Card,27500 ,TECHLAND,1
ZOTAC GAMING GeForce RTX 2080 SUPER AMP Extreme 8GB GDDR6 Graphics Card,80000 ,TECHLAND,1
ZOTAC GAMING GeForce RTX 2080 SUPER Twin Fan 8GB GDDR6 Graphics Card,74000 ,TECHLAND,1
ZOTAC GAMING GeForce RTX 2060 SUPER AMP Extreme Graphics Card,47000 ,TECHLAND,1
Zotac Gaming Geforce Rtx 2070 Super Amp Extreme Graphics Card,57000 ,TECHLAND,1
GIGABYTE GeForce RTX 2080 SUPER GAMING OC 8G Graphics Card,77000 ,TECHLAND,1
GIGABYTE AORUS GeForce RTX 2080 Super 8G Graphics Card,82500 ,TECHLAND,1
GIGABYTE GeForce RTX 2070 SUPER GAMING OC 8G GRAPHICS CARD,55000 ,TECHLAND,1
GIGABYTE GeForce RTX 2060 SUPER GAMING OC 8G GRAPHICS CARD,44000 ,TECHLAND,1
SAPPHIRE NITRO+ RX 590 8G GDDR5 GRAPHICS CARD,23600,STARTECH,1
ZOTAC GAMING GEFORCE RTX2060 SUPER AMP 8GB GDDR6 GRAPHICS CARD,45000,STARTECH,1
GIGABYTE AORUS GEFORCE RTX 2060 SUPER 8GB GRAPHICS CARD,46000,STARTECH,1
GIGABYTE GT 710 2GB DDR3 GRAPHICS CARD,4200,STARTECH,1
GIGABYTE GEFORCE GTX 1050 TI G1 GAMING 4GB DDR5 GRAPHICS CARD,18000,STARTECH,1
GIGABYTE GTX 1050 TI WINDFORCE OC 4GB DDR5 GRAPHICS CARD,18000,STARTECH,1
GIGABYTE GEFORCE RTX 2070 GAMING OC WHITE 8G GDDR6 GRAPHICS CARD,56500,STARTECH,1
GIGABYTE GEFORCE GTX 1660 OC 6GB GRAPHICS CARD,22300,STARTECH,1
GALAX GEFORCE RTX 2070 SUPER EX (1-CLICK OC) 8GB GDDR6 GRAPHICS CARD,51000,STARTECH,1
ZOTAC GAMING GEFORCE RTX 2080 SUPER AMP EXTREME 8GB GDDR6 GRAPHICS CARD,80000,STARTECH,1
GIGABYTE GEFORCE RTX 2060 WINDFORCE OC 6G GRAPHICS CARD,36500,STARTECH,1
GIGABYTE GEFORCE RTX 2060 GAMING OC PRO 6G GRAPHICS CARD,38200,STARTECH,1
GIGABYTE RADEON RX 5700 XT GAMING OC 8GB GRAPHICS CARD,42000,STARTECH,1
GIGABYTE GEFORCE RTX 2070 WINDFORCE 8GB GDDR6 GRAPHICS CARD,52000,STARTECH,1
GIGABYTE AORUS GEFORCE RTX 2070 SUPER 8GB GRAPHICS CARD,60500,STARTECH,1
GIGABYTE GEFORCE RTX 2060 SUPER GAMING OC 8GB GRAPHICS CARD,44000,STARTECH,1
GIGABYTE AORUS GEFORCE RTX 2080 TI XTREME 11G GRAPHICS CARD,116000,STARTECH,1
GIGABYTE GEFORCE GTX 1650 GAMING OC 4GB GRAPHICS CARD,20400,STARTECH,1
GIGABYTE GEFORCE GTX 1660 TI GAMING OC 6G GRAPHICS CARD,30500,STARTECH,1
GIGABYTE GEFORCE RTX 2070 SUPER GAMING OC 8GB GRAPHICS CARD,55000,STARTECH,1
ASUS ROG STRIX-RX590 8G GAMING GRAPHICS CARD, 34000,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX 2060 GDDR6 GRAPHICS CARD, 34900,COMPUTER VILLAGE,1
GIGABYTE GEFORCE RTX 2060 OC 6GB DDR6 GRAPHICS CARD, 37500,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX 2060 AMP GRAPHICS CARD, 37500,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX 2060 AMP 6GB GDDR6 GRAPHICS CARD, 37500,COMPUTER VILLAGE,1
GIGABYTE GEFORCE RTX 2060 WINDFORCE OC 6GB DDR6 GRAPHICS CARD, 38500,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX2060 AMP EDITION GRAPHICS CARD, 37500,COMPUTER VILLAGE,1
GIGABYTE GEFORCE RTX 2060 GAMING OC PRO 6GB DDR6 GRAPHICS CARD, 40000,COMPUTER VILLAGE,1
ASUS TUF GAMING GEFORCE RTX 2060 OC EDITION 6GB GDDR6 TUF-RTX2060-O6G-GAMING GRAPHICS CARD, 43000,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX 2070 OC MINI GRAPHICS CARD., 49500,COMPUTER VILLAGE,1
ASUS DUAL-GTX1070-O8G 8GB GRAPHICS CARD, 50500,COMPUTER VILLAGE,1
GIGABYTE GEFORCE RTX 2070 WINDFORCE 8GB DDR6 GRAPHICS CARD, 53000,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX 2070 SUPER TWIN FAN 8GB GDDR6 GRAPHICS CARD, 53500,COMPUTER VILLAGE,1
ASUS CERBERUS-GTX1070TI-A8G 8GB DDR5 GRAPHICS CARD, 54000,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX 2070 AMP EXTREME GRAPHICS CARD., 54900,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX 2070 SUPER AMP 8GB GDDR6 GRAPHICS CARD ., 55000,COMPUTER VILLAGE,1
GIGABYTE GEFORCE RTX 2070 GAMING OC WHITE 8GB DDR6 GRAPHICS CARD, 59000,COMPUTER VILLAGE,1
GIGABYTE AORUS GEFORCE RTX 2070 8GB DDR6 GRAPHICS CARD, 63000,COMPUTER VILLAGE,1
GIGABYTE RADEON RX VEGA 56 GAMING OC 8GB HBM2 GRAPHICS CARD, 63500,COMPUTER VILLAGE,1
GIGABYTE GEFORCE RTX 2070 AORUS XTREME 8GB GDDR6 GRAPHICS CARD, 65000,COMPUTER VILLAGE,1
GIGABYTE AORUS GeForce RTX 2060 Super 8G Graphics Card,46000 ,TECHLAND,1
ZOTAC GAMING GeForce GTX 1650 AMP GDDR5 Super Compact 4K Ready 70mm Twin Fan OC Scanner​ Graphics Card,15500 ,TECHLAND,1
Colorful iGame GeForce RTX 2080 Super Vulcan X OC Graphics Card,75000 ,TECHLAND,1
GIGABYTE Radeon RX 5700 XT GAMING OC 8G Graphics Card,43000 ,TECHLAND,1
XFX Radeon Rx 5700 XT 8GB GDDR6 AMD Graphics Card,41300 ,TECHLAND,1
XFX Radeon Rx 5700 8GB GDDR6 AMD Graphics Card,35800 ,TECHLAND,1
SAPPHIRE PULSE RX 5700 8G GDDR6 GRAPHICS CARD,38000 ,TECHLAND,1
SAPPHIRE PULSE RX 5700XT 8G GDDR6 GRAPHICS CARD,44800 ,TECHLAND,1
Colorful GeForce RTX 2060 SUPER 8G Limited-V GRAPHICS CARD,39000 ,TECHLAND,1
Colorful iGame GeForce RTX 2060 SUPER Ultra-V GRAPHICS CARD,40000 ,TECHLAND,1
Colorful GeForce RTX 2070 SUPER 8G-V GRAPHICS CARD,47000 ,TECHLAND,1
Colorful iGame GeForce RTX 2070 SUPER Advanced OC-V GRAPHICS CARD,49999 ,TECHLAND,1
ZOTAC GAMING GEFORCE RTX 2080, 63900,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX 2080 BLOWER, 65700,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX2070 AMP! EXTREME 8GB DDR6 GRAPHICS CARD, 66000,COMPUTER VILLAGE,1
ASUS DUAL-RTX2070-O8G GRAPHICS CARD, 67000,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX 2080 AMP, 67000,COMPUTER VILLAGE,1
ASUS ROG-STRIX-RTX2070-O8G-GAMING GRAPHICS CARD, 71500,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX2080 AMP! EDITION 8GB DDR6 GRAPHICS CARD, 79000,COMPUTER VILLAGE,1
GIGABYTE GEFORCE RTX 2080 GAMING OC WHITE 8GB DDR6 GRAPHICS CARD, 81000,COMPUTER VILLAGE,1
GIGABYTE GEFORCE RTX 2080 WINDFORCE OC 8GB DDR6 GRAPHICS CARD, 83000,COMPUTER VILLAGE,1
GIGABYTE AORUS GEFORCE RTX 2080 XTREME 8GB DDR6 GRAPHICS CARD, 87000,COMPUTER VILLAGE,1
MSI RTX 2080 GAMING Z 8GB DDR6, 96000,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX2080TI, 91900,COMPUTER VILLAGE,1
MSI RTX 2080TI GAMING X TRIO 11GB DDR6, 114500,COMPUTER VILLAGE,1
GIGABYTE GEFORCE RTX 2080 TI WINDFORCE 11GB DDR6 GRAPHICS CARD, 113000,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX 2080 TI AMP EXTREME CORE, 118700,COMPUTER VILLAGE,1
ZOTAC GAMING GEFORCE RTX2080TI AMP! EDITION 11GB DDR6 GRAPHICS CARD, 126000,COMPUTER VILLAGE,1
ASUS ROG STRIX GEFORCE RTX 2080 TI OC EDITION 11GB GDDR6 GRAPHICS CARD, 159000,COMPUTER VILLAGE,1
Colorful iGame GeForce RTX 2070 SUPER Vulcan X OC-V GRAPHICS CARD,53999 ,TECHLAND,1
MSI GeForce RTX 2070 SUPER GAMING X TRIO Graphics Card,63900 ,TECHLAND,1
ZOTAC GAMING GeForce RTX 2070 SUPER Twin Fan Graphics Card,52500 ,TECHLAND,1
SAPPHIRE PULSE RADEON RX 580 GRAPHICS CARD,20500 ,TECHLAND,1
SAPPHIRE PULSE RX 590 8G G5 GRAPHICS CARD,22600 ,TECHLAND,1
ZOTAC GeForce RTX 2080 8GB GDDR6 GAMING GRAPHICS CARD,63500 ,TECHLAND,1
ZOTAC GeForce RTX 2070 MINI 8GB GDDR6 GAMING GRAPHICS CARD,53300 ,TECHLAND,1
ZOTAC GEFORCE RTX 2060 SUPER MINI 8GB OF GDDR6 GAMING GRAPHICS CARD,42700 ,TECHLAND,1
ZOTAC GEFORCE RTX 2060 SUPER AMP 8GB GDDR6 GAMING GRAPHICS CARD,45000 ,TECHLAND,1
SAPPHIRE AMD Radeon RX 5700 XT Graphics Card,41000 ,TECHLAND,1
SAPPHIRE AMD Radeon RX 5700 Graphics Card,35000 ,TECHLAND,1
Asus Rog Strix RX570 OC edition 4GB GDDR5 Graphics Card,21800 ,TECHLAND,1
ZOTAC GAMING GeForce RTX 2080 Ti AMP Extreme Core Graphics Card,118000 ,TECHLAND,1
GIGABYTE GeForce RTX 2060 OC 6GB Graphics Card,36500 ,TECHLAND,1
MSI GeForce RTX 2070 VENTUS 8GB Graphics Card,55900 ,TECHLAND,1
Gigabyte GeForce GTX 1660 Ti GAMING OC 6G Graphics Card,30500 ,TECHLAND,1
Gigabyte GeForce RTX 2070 GAMING OC WHITE 8G GDDR6 Graphics Card,56700 ,TECHLAND,1
Colorful iGame GeForce RTX 2080 Ti Kudan 11GB Graphics Card,205000 ,TECHLAND,1
Colorful GeForce GTX 1650 NB 4G-V Graphics Card,13999 ,TECHLAND,1
ASUS Dual GeForce® GTX 1660 Ti OC edition 6GB GDDR6 Graphics Card,31000 ,TECHLAND,1
GIGABYTE Radeon RX 570 Gaming 8G MI Graphics Card,14000 ,TECHLAND,1
MSI Radeon RX 570 ARMOR 4G OC Graphics Card,12900 ,TECHLAND,1
MSI Radeon RX 570 ARMOR 8G OC Graphics Card,15800 ,TECHLAND,1
GIGABYTE Radeon RX 580 Gaming 8G MI Graphics Card,15000 ,TECHLAND,1
GALAX GeForce GTX 1650 EX (1-Click OC) 4GB GDDR5 Graphics Card,15000 ,TECHLAND,1
Gigabyte GeForce RTX 2080 Ti WINDFORCE OC 11G GDDR6 Graphics Card,106000 ,TECHLAND,1
Colorful iGame GeForce RTX 2060 Advanced OC Graphics Card,37000 ,TECHLAND,1
ASUS Radeon VII 16GB HBM2 AMD Graphics Card,76000 ,TECHLAND,1
SAPPHIRE NITRO+ Radeon RX 580 4GB DDR5 Graphics Card,19500 ,TECHLAND,1
GALAX GeForce GTX 1660 EX (1-Click OC) 6GB GDDR5 Graphics Card,21200 ,TECHLAND,1
MSI GeForce GTX 1650 VENTUS XS 4G OC Graphics Card,16500 ,TECHLAND,1
MSI GeForce GTX 1650 GAMING X 4G Graphics Card,18300 ,TECHLAND,1
SAPPHIRE RADEON VII 16G HBM2 HDMI TRIPLE DP (UEFI) Graphics Card,71500 ,TECHLAND,1
Sapphire RX 590 Nitro+ OC Amd 50 Gold Edition 8GB Graphics Card,24300 ,TECHLAND,1
SAPPHIRE PULSE RADEON RX 570 8G GDDR5 Graphics Card,15600 ,TECHLAND,1
Colorful iGame GeForce GTX 1660 Ultra 6G Graphics Card,22500 ,TECHLAND,1
GIGABYTE GeForce GTX 1650 OC 4G Graphics Card,17200 ,TECHLAND,1
GIGABYTE GeForce GTX 1650 WINDFORCE OC 4G Graphics Card,18600 ,TECHLAND,1
GIGABYTE GeForce GTX 1650 GAMING OC 4G RGB Graphics Card,20400 ,TECHLAND,1
ZOTAC GAMING GeForce GTX 1650 OC Graphics Card,14500 ,TECHLAND,1
ZOTAC GAMING GeForce RTX 2080 Ti Twin Fan 11GB Graphics Card,91500 ,TECHLAND,1
ZOTAC GAMING GeForce RTX 2070 AMP Extreme Graphics card,54000 ,TECHLAND,1
ZOTAC GAMING GeForce RTX 2070 OC MINI Graphics card,48999 ,TECHLAND,1
ZOTAC GAMING GeForce RTX 2070 MINI Graphics card,43300 ,TECHLAND,1
Gigabyte GeForce GTX 1660 GAMING OC 6G Graphics Card,27500 ,TECHLAND,1
Gigabyte GeForce GTX 1660 OC 6G Graphics Card,22300 ,TECHLAND,1
MSI GeForce GTX 1660 VENTUS XS 6G OC Graphics card,23500 ,TECHLAND,1
MSI GeForce GTX 1660 GAMING X 6G Graphics Card,25800 ,TECHLAND,1
ZOTAC GeForce GTX 1660 AMP 6GB GDDR5 Gaming Graphics card,23500 ,TECHLAND,1
MSI GeForce GTX 1660 Ti VENTUS XS 6G OC Graphics card,28200 ,TECHLAND,1
MSI GeForce RTX 2060 VENTUS XS 6G OC V1 Graphics Card,37999 ,TECHLAND,1
MSI GeForce RTX 2080 VENTUS 8G V2 Gaming Graphics Card,77500 ,TECHLAND,1
CoolerMaster Vertical Graphics Card Holder Kit,3800 ,TECHLAND,1
XFX AMD Radeon RX 570 RS 8GB XXX Edition Graphics Card,15800 ,TECHLAND,1
Gigabyte GeForce GTX 1660 Ti WINDFORCE OC 6G Graphics Card,29300 ,TECHLAND,1
Gigabyte GeForce GTX 1660 Ti OC 6G Graphics Card,28300 ,TECHLAND,1
Colorful GeForce GTX 1660 6G Graphics Card,20700 ,TECHLAND,1
Msi GeForce GT 1030 2GB GDDR4 OC Graphics Card,7500 ,TECHLAND,1
ZOTAC GeForce GTX 1660 6GB GDDR5 GAMING Graphics Card #ZT-T16600F-10L,21000 ,TECHLAND,1
ZOTAC GeForce GTX 1660 Ti AMP 6GB GDDR6 GAMING Graphics Card,29500 ,TECHLAND,1
Gigabyte AORUS GeForce RTX 2070 XTREME 8GB GDDR6 Graphics Card,63500 ,TECHLAND,1
GIGABYTE AORUS GeForce RTX 2080 Ti XTREME 11G Graphics Card,116000 ,TECHLAND,1
GIGABYTE GeForce RTX 2070 Windforce 8G Graphics Card,52000 ,TECHLAND,1
GIGABYTE GeForce RTX 2060 GAMING OC PRO 6G Graphics Card,38200 ,TECHLAND,1
MSI GeForce RTX 2080 Ti LIGHTNING Z 11GB Graphics Card,159000 ,TECHLAND,1
Asus ROG STRIX GeForce GTX 1660TI A6G 6GB GDDR6 Graphics Card,34800 ,TECHLAND,1
MSI GeForce GTX 1660 Ti VENTUS XS 6G Graphics Card,28500 ,TECHLAND,1
MSI GeForce GTX 1660 Ti GAMING X 6G Graphics Card,31800 ,TECHLAND,1
XFX RX 580 GTS XXX Edition 8GB DDR5 Graphics Card,22000 ,TECHLAND,1
ZOTAC GeForce RTX 2080 AMP 8GB GDDR6 GAMING Graphics Card,66000 ,TECHLAND,1
ZOTAC GeForce RTX 2070 SUPER AMP 8GB GDDR6 GAMING Graphics Card,55000 ,TECHLAND,1
ZOTAC GeForce GTX 1660 Ti 6GB GDDR6 GAMING Graphics Card,27000 ,TECHLAND,1
ASUS Turbo GeForce RTX 2060 6GB GDDR6 Graphics Card,41800 ,TECHLAND,1
ASUS Dual GeForce RTX 2060 OC Edition 6GB GDDR6 Graphics Card,46900 ,TECHLAND,1
ASUS ROG Strix GeForce RTX™ 2060 6GB GDDR6 GAMING Graphics Card,51000 ,TECHLAND,1
Colorful GeForce GTX 1660 Ti 6G Graphics Card,25500 ,TECHLAND,1
Colorful iGame GeForce GTX 1660 Ti Ultra 6G Graphics Card,27500 ,TECHLAND,1
MSI GeForce RTX 2060 VENTUS XS 6G Graphics Card,37900 ,TECHLAND,1
MSI GeForce RTX 2070 ARMOR 8G OC Graphics Card,64300 ,TECHLAND,1
MSI GeForce RTX 2070 GAMING Z 8G Graphics Card,66799 ,TECHLAND,1
MSI GeForce RTX 2080 GAMING X TRIO Graphics Card,94800 ,TECHLAND,1
MSI GeForce RTX 2080 Ti GAMING X TRIO Graphics Card,140000 ,TECHLAND,1
GIGABYTE GeForce RTX 2060 WINDFORCE OC 6GB Graphics Card,36500 ,TECHLAND,1
Colorful GeForce GT1030 2G V3 Graphics Card,6300 ,TECHLAND,1
Colorful GeForce GTX1050 NB 3G Graphics Card,11500 ,TECHLAND,1
Colorful iGame GeForce GTX 1050Ti Vulcan U 4G EC Graphics Card,14300 ,TECHLAND,1
Colorful iGame GTX1060 Vulcan U 3G Graphics Card,19800 ,TECHLAND,1
Colorful iGame GTX1060 Vulcan U 6G Graphics Card,24000 ,TECHLAND,1
Colorful GeForce RTX 2070 8G Graphics Card,41200 ,TECHLAND,1
Colorful GeForce RTX 2080 CH Graphics Card,63000 ,TECHLAND,1
Colorful GeForce RTX 2080 Ti CH 11gb Graphics card,102000 ,TECHLAND,1
Colorful iGame GeForce RTX 2080 Advanced OC Graphics Card,66000 ,TECHLAND,1
Colorful iGame GeForce RTX 2080 Ti Advanced OC Graphics Card,112000 ,TECHLAND,1
Colorful GeForce RTX 2060 6G Graphics Card,28500 ,TECHLAND,1
Colorful iGame GeForce RTX 2060 Ultra OC Graphics Card,34500 ,TECHLAND,1
ZOTAC GeForce RTX 2060 GAMING Graphics Card,33500 ,TECHLAND,1
ZOTAC GeForce RTX 2060 AMP GAMING Graphics Card,36000 ,TECHLAND,1
MSI Geforce RTX 2060 Gaming Z 6G Graphics Card,40999 ,TECHLAND,1
ASUS ROG STRIX RX590 8GB GDDR5 GAMING Graphics Card,32000 ,TECHLAND,1
Sapphire Nitro+ RX 590 Radeon Special edition 8GB GDDR5 Graphic Card (Black),22800 ,TECHLAND,1
Zotac GeForce GT 710 2GB DDR3 Graphics Card,4350 ,TECHLAND,1
Gigabyte AORUS GeForce RTX™ 2080 WINDFORCE OC 8G Graphics Card,78500 ,TECHLAND,1
Gigabyte AORUS GeForce RTX 2070 XTREME 8G Graphics Card,63000 ,TECHLAND,1
Gigabyte AORUS GeForce RTX™ 2080 XTREME 8G Graphics Card,85000 ,TECHLAND,1
ASUS DUAL-RTX2070-O8G GeForce RTX™ 2070 OC edition 8GB GDDR6 Graphics Card,67000 ,TECHLAND,1
Asus ROG Strix GeForce RTX 2080 Ti Advanced edition 11GB GDDR6 gaming Graphics Card,147500 ,TECHLAND,1
SAPPHIRE PULSE RADEON RX 550 2GB Graphics Card,10000 ,TECHLAND,1
SAPPHIRE PULSE RADEON RX 550 4G Graphics Card,11300 ,TECHLAND,1
SAPPHIRE PULSE RADEON RX560 4G GDDR5 Graphics Card,12300 ,TECHLAND,1
